subject ID,Video ID,Attention,Meditation,Raw,Delta,Theta,Alpha 1,Alpha 2,Beta 1,Beta 2,Gamma1,Gamma2,predefined label,Self-defined label
1,4,29,77,309,383969,56991,20555,16909,11170,3674,2365,957,0,1
1,4,38,83,4,204279,112941,41169,57323,25416,19637,7946,4326,0,1
1,4,43,77,23,557520,35017,22444,8163,9622,8359,3120,2192,0,1
1,4,40,66,49,197159,64907,9026,2993,5785,2482,1031,313,0,1
1,4,47,63,81,148243,157849,54643,18172,16054,16210,5324,1345,0,1
1,4,41,61,18,234564,17858,16092,1378,8979,1908,799,977,0,1
1,4,48,61,-2,9376,15432,12466,8590,10022,8119,4029,3839,0,1
1,4,66,69,-11,168842,47704,10962,20292,28422,16864,3217,3433,0,1
1,4,70,75,100,168982,57784,18437,35868,12190,12856,6826,2715,0,1
1,4,78,67,65,140339,23076,3473,6712,4443,3734,1314,633,0,1
1,4,64,51,59,422774,155703,2358,14479,11198,8898,3775,6269,0,1
1,4,75,48,20,14753,8841,2218,6445,10558,13448,3894,4426,0,1
1,4,63,43,103,241302,224158,94703,17619,25441,12317,1671,8912,0,1
1,4,60,47,41,421559,68949,32081,12502,22338,10430,5923,1369,0,1
1,4,61,63,33,272542,99013,57543,13611,21156,10832,4264,2501,0,1
1,4,37,66,340,177212,51868,15491,9476,12611,3866,2667,970,0,1
1,4,41,66,146,45958,5340,1438,1659,1288,595,120,38,0,1
1,4,50,63,-33,1040407,711105,60271,296363,223407,254933,51283,85163,0,1
1,4,60,64,-91,1726379,175403,254738,138648,325675,95651,85913,78921,0,1
1,4,63,57,-17,865354,201077,21634,26642,5503,23412,16832,8619,0,1
1,4,64,48,-125,572092,545459,77603,21413,38687,52837,43736,13780,0,1
1,4,63,43,65,1536814,24555,2259,3944,7499,5878,6600,6761,0,1
1,4,48,38,-53,257188,73962,27360,6372,5331,3791,3422,3778,0,1
1,4,40,30,101,389779,484258,8087,44024,60224,21971,11829,4507,0,1
1,4,43,35,114,229618,77129,18173,5862,4903,10410,5279,1646,0,1
1,4,35,40,69,119381,101896,14625,24360,23367,10977,12212,13178,0,1
1,4,38,35,89,385730,411161,78433,35994,35376,29452,10101,3486,0,1
1,4,51,48,57,13315,49323,14106,9554,5848,10061,3984,5865,0,1
1,4,51,56,8,252056,13140,7618,5687,5932,2879,2948,4351,0,1
1,4,44,63,-33,196508,229009,90328,46571,18637,12636,5950,3556,0,1
1,4,60,75,70,11115,12548,3700,13304,4967,8858,5820,4774,0,1
1,4,44,64,87,259812,358129,31513,19534,28723,11360,13359,8553,0,1
1,4,41,54,85,264152,36429,1500,8060,2032,3130,2544,1979,0,1
1,4,56,64,39,13261,6309,31780,7878,12500,9129,2402,6127,0,1
1,4,43,66,40,201471,17692,13930,5593,2317,2733,1152,644,0,1
1,4,48,69,37,460072,153383,3992,28994,38858,8848,8197,1205,0,1
1,4,48,74,132,319287,95832,36596,7340,40197,9919,3544,2111,0,1
1,4,34,57,152,293030,44110,4632,11541,3250,2229,965,574,0,1
1,4,30,44,-148,104608,59771,6679,8736,9980,4553,617,706,0,1
1,4,30,51,42,252675,204971,59976,35540,21181,13689,4689,6032,0,1
1,4,34,53,48,98659,168351,51972,18033,27707,19224,5408,5115,0,1
1,4,40,57,-182,87364,61424,40235,15563,26992,10547,5880,6461,0,1
1,4,27,53,-33,222399,115336,3103,14431,10398,2015,2153,1150,0,1
1,4,30,54,-11,44995,47032,15307,18265,37234,5279,2195,4125,0,1
1,4,23,51,104,230330,102377,14763,10681,7600,4080,1680,487,0,1
1,4,21,41,53,608475,133565,18635,13019,11196,12383,2113,1275,0,1
1,4,27,51,236,1137748,288447,87004,22319,11957,12142,5068,6529,0,1
1,4,24,50,-35,176215,38067,9097,5685,3057,2743,1124,1076,0,1
1,4,26,47,23,520161,286140,28088,25166,13202,11524,6284,1592,0,1
1,4,17,44,41,408554,334572,29162,30676,8209,14138,8158,1995,0,1
1,4,29,44,66,88298,19930,6509,1806,5246,2710,840,464,0,1
1,4,29,44,39,70544,39780,14068,3251,4055,3159,208,154,0,1
1,4,40,48,-43,114854,76076,2553,22341,20358,9222,5828,1783,0,1
1,4,47,60,65,64929,115110,19801,69662,11580,12858,4926,5869,0,1
1,4,43,56,-72,323602,82060,14745,6532,9031,6695,6916,1601,0,1
1,4,47,64,-195,131022,278768,282217,54762,54241,56097,29713,39015,0,1
1,4,48,67,45,3058721,328064,71067,57581,71309,46725,21899,19310,0,1
1,4,56,66,6,22059,30865,17421,9228,11009,11257,8919,1898,0,1
1,4,64,77,20,26896,45770,24781,19860,7920,14411,7937,5427,0,1
1,4,54,81,22,551719,38571,43209,43243,9102,3809,2213,1596,0,1
1,4,56,90,-23,75298,19669,7961,12100,3327,4921,7972,5519,0,1
1,4,38,84,60,109276,141884,40291,5259,4362,4595,1273,553,0,1
1,4,37,78,150,104614,17672,7805,6004,21558,4846,6331,5446,0,1
1,4,37,51,65,377370,217942,11576,18804,44568,6849,7005,3730,0,1
1,4,40,48,-12,30846,19447,9561,7162,6758,6537,1367,416,0,1
1,4,54,37,-4,275366,162096,12883,4655,19496,19748,2400,2774,0,1
1,4,53,37,65,28979,27530,5202,8788,10444,5829,4243,2153,0,1
1,4,66,57,18,369524,47153,12879,76459,32738,16094,4282,1836,0,1
1,4,53,57,57,61304,150042,84578,25418,33263,11194,4015,1187,0,1
1,4,50,90,57,9967,8671,7392,54343,21425,5558,2832,2806,0,1
1,4,38,93,23,339761,119401,25961,42444,22555,7733,2252,2780,0,1
1,4,38,84,74,320257,14490,6430,4975,10905,2725,1270,438,0,1
1,4,38,80,32,832351,167542,12529,62923,29617,9846,2643,2114,0,1
1,4,47,75,-20,23752,14915,6658,33334,12714,9379,5099,2016,0,1
1,4,38,67,-6,191201,52059,7088,8174,4773,1297,902,793,0,1
1,4,29,54,-2,14267,94853,9457,3630,10686,4428,2936,1712,0,1
1,4,38,69,-22,27396,8463,9638,17022,3734,4042,1484,2791,0,1
1,4,27,60,221,982060,218264,79311,22182,30485,16935,8083,3536,0,1
1,4,47,61,32,87301,69347,19032,6785,13111,11594,4309,3617,0,1
1,4,53,67,-21,88644,15103,73,4163,2708,1626,1303,580,0,1
1,4,48,67,113,298034,5117,8127,9724,4434,1602,790,895,0,1
1,4,48,70,156,425683,100236,30705,50571,20391,11700,3316,9756,0,1
1,4,40,84,-22,410008,113028,74686,90232,24890,13714,4501,5610,0,1
1,4,37,100,7,793738,38833,18519,32910,4128,5307,7295,3980,0,1
1,4,37,81,-125,917454,396831,57279,60772,46072,30901,86959,26519,0,1
1,4,35,69,-76,522971,305713,19741,31827,11750,17620,20477,8498,0,1
1,4,35,64,55,175363,177993,123847,72813,68095,19399,14690,23844,0,1
1,4,29,41,-9,657155,812567,68163,33210,37548,29640,22951,28151,0,1
1,4,26,40,-8,154886,181012,14302,28002,13374,9214,11906,14625,0,1
1,4,34,51,28,791958,69430,11931,27358,12892,12997,15016,9126,0,1
1,4,38,38,10,795942,513112,96755,49474,110314,60107,38609,23384,0,1
1,4,50,57,-166,1211988,274192,326699,27242,97501,83700,82317,63880,0,1
1,4,50,47,-90,1150941,1123322,30465,53918,17977,53043,59878,27786,0,1
1,4,48,37,119,547792,465214,41660,56143,29279,55063,62362,14739,0,1
1,4,60,44,76,452234,46163,17218,22102,13856,22670,10144,18038,0,1
1,4,47,27,22,1903597,615346,48449,54545,34836,22867,94726,21561,0,1
1,4,61,38,-1,751917,41804,1137,9794,8699,9688,5987,4267,0,1
1,4,66,48,52,227123,146378,44355,58817,34614,46728,12587,15425,0,1
1,4,56,54,-177,197898,102256,79037,56319,53061,23829,11388,6086,0,1
1,4,61,63,11,2858007,97132,27235,14817,18068,7422,7180,14382,0,1
1,4,51,70,5,96021,110917,22436,36746,31173,10293,7476,6944,0,1
1,4,43,69,-1,963697,167402,46656,28381,6138,18407,8448,6100,0,1
1,4,44,70,23,28434,18583,5734,27738,8565,6535,4185,4552,0,1
1,4,61,75,-204,345725,53134,33940,22412,27220,34813,15883,11742,0,1
1,4,56,66,5,795698,53552,7126,6123,24986,2792,892,1283,0,1
1,4,61,77,35,343060,13825,5892,20522,3542,4515,2180,1440,0,1
1,4,77,64,61,19916,8733,8988,3132,13486,13522,5943,9988,0,1
1,4,66,63,53,9868,47801,11184,17148,12334,8774,6829,4898,0,1
1,4,80,67,92,154690,88084,5957,30489,30300,19384,9148,5254,0,1
1,4,78,66,-161,34468,90661,66549,57282,8793,22088,17744,4598,0,1
1,4,61,70,85,553455,43577,27326,3758,13954,7681,1118,1782,0,1
1,5,66,69,-346,1003871,150655,32572,73918,45451,29870,26439,10168,1,0
1,5,69,70,22,964423,71829,38572,17065,6297,15972,8721,14137,1,0
1,5,77,61,66,34471,33799,10944,9858,18875,18167,16636,20046,1,0
1,5,75,51,74,429691,213538,11740,24302,13505,40995,7689,7616,1,0
1,5,83,57,-14,10480,7098,12147,27113,27232,12601,8773,8466,1,0
1,5,81,61,59,296682,69583,41867,40798,11323,13649,8453,3081,1,0
1,5,69,77,49,753998,17858,19416,11310,3130,4038,1549,906,1,0
1,5,78,87,0,15875,16020,2925,13542,18955,13273,3258,1792,1,0
1,5,74,84,35,4642,9867,6992,11028,11305,4934,6894,2073,1,0
1,5,80,87,8,845692,48295,67972,34082,18073,24729,26927,50744,1,0
1,5,75,81,86,211531,84976,26606,40528,10138,8047,5880,2374,1,0
1,5,69,84,185,77047,62110,23904,35191,9662,26914,9996,4942,1,0
1,5,66,75,-57,905070,83943,14247,15291,24458,15239,20161,9243,1,0
1,5,54,51,49,173015,168190,6120,12294,3942,9018,9830,6406,1,0
1,5,64,48,-2,407320,35438,22788,4147,5223,9345,7338,4232,1,0
1,5,70,41,-42,79007,37430,12322,32020,69556,36344,22184,10257,1,0
1,5,74,47,151,314623,94347,50735,5552,12776,26266,16542,6675,1,0
1,5,83,47,0,203707,119852,10930,5384,26793,19591,9473,7640,1,0
1,5,83,54,37,11727,3986,40236,19826,36201,8952,4057,6256,1,0
1,5,66,70,-41,52936,40463,87479,31506,19328,14085,13024,8069,1,0
1,5,74,75,-4,50309,22585,26820,4895,18168,15577,4134,8812,1,0
1,5,56,91,-371,215245,259425,141139,33051,38262,10359,5086,7258,1,0
1,5,60,84,-53,1767769,96629,16176,81404,15084,33362,7455,9183,1,0
1,5,64,70,28,40940,40042,16072,4052,6500,9628,4127,3723,1,0
1,5,53,53,-23,236044,67283,5514,2105,11671,6475,6781,6648,1,0
1,5,70,53,9,7236,15866,14907,9295,14933,6967,5478,3844,1,0
1,5,60,47,68,242396,162360,43657,12092,13469,11829,6423,5862,1,0
1,5,48,48,8,182102,73200,25897,18952,21735,6097,4745,3843,1,0
1,5,51,56,-18,117505,63683,8546,13550,15506,11184,9229,7321,1,0
1,5,53,56,-78,77344,74902,46303,38638,35535,29188,6682,7375,1,0
1,5,64,54,69,10444,24587,3275,6461,7082,6646,4679,4625,1,0
1,5,83,56,39,14776,13262,1794,14716,11936,10107,5632,3769,1,0
1,5,91,64,482,10718,25469,18513,8695,12939,15940,4587,8952,1,0
1,5,74,60,-11,2271349,269617,66220,41938,18113,10758,13207,13782,1,0
1,5,69,53,115,818767,252500,10190,31119,72958,31915,20960,17805,1,0
1,5,57,48,-38,634378,1008206,121009,264865,163521,131132,136742,122975,1,0
1,5,44,48,53,1930865,844364,238900,298910,135359,114354,107554,42784,1,0
1,5,56,40,358,1344055,85199,3196,13414,18920,10095,16156,10772,1,0
1,5,54,51,-29,223208,125358,30121,42487,22038,16622,4084,16600,1,0
1,5,53,47,-28,2043670,413291,64394,20868,18822,47415,19919,31956,1,0
1,5,50,47,77,104483,47429,14321,12365,5448,4672,4072,8307,1,0
1,5,47,41,-21,609366,282141,10387,19965,24587,19272,27270,16200,1,0
1,5,54,47,-26,1167188,64971,81002,14793,20457,31399,32825,9012,1,0
1,5,54,67,-11,672559,20521,5112,76400,15547,9802,5726,8399,1,0
1,5,53,66,102,224440,41251,15037,6541,8796,3366,2177,4970,1,0
1,5,63,81,52,786964,133003,55284,32923,32916,35404,6475,12911,1,0
1,5,69,75,3,10968,20036,5648,13993,13345,15638,9751,4662,1,0
1,5,69,61,-140,106714,136888,28984,40502,21449,20534,6469,6191,1,0
1,5,74,57,-42,68118,212451,41565,28618,22566,18531,14841,19276,1,0
1,5,61,63,33,283591,57460,25914,20240,11022,4999,1418,983,1,0
1,5,57,64,8,27326,12503,15147,753,8433,9187,4087,4364,1,0
1,5,63,67,43,363547,47145,44259,12395,32635,16158,5553,5397,1,0
1,5,74,81,199,13245,32785,18854,38671,7562,19830,8136,11750,1,0
1,5,78,80,26,252206,63801,38210,12556,13784,8471,2516,776,1,0
1,5,77,77,52,9450,7916,3775,11537,27565,6304,5668,5760,1,0
1,5,60,69,49,1194935,295605,66054,42527,62873,12165,5370,4869,1,0
1,5,60,61,100,16643,30406,7688,12720,4982,9630,5656,4591,1,0
1,5,56,57,-54,159120,201820,87857,16883,37734,20108,6136,6479,1,0
1,5,63,56,117,26071,11897,8720,2849,8561,12319,2109,6874,1,0
1,5,74,61,69,1435936,67971,43371,8757,24042,10151,5640,4196,1,0
1,5,64,60,98,534461,127311,25816,31732,15815,14802,5106,7232,1,0
1,5,78,57,230,546312,32083,9700,8803,13118,13088,5921,6441,1,0
1,5,54,53,55,201018,20234,2602,1964,2208,1087,495,163,1,0
1,5,60,40,83,113926,14991,770,1622,2076,2710,1580,1069,1,0
1,5,63,35,59,158777,129091,24824,8430,10638,17226,7058,2273,1,0
1,5,48,35,55,107326,24872,7121,3008,2916,1821,1445,872,1,0
1,5,54,35,64,278056,13021,2284,808,2584,1417,672,1408,1,0
1,5,51,40,54,299445,156629,30361,22417,40954,19035,5341,3220,1,0
1,5,44,54,-199,63288,115294,42406,44438,11893,14654,6049,5933,1,0
1,5,35,54,91,1921031,323938,41604,24161,52370,12092,6816,5293,1,0
1,5,48,50,41,17597,15947,2237,2278,11562,7334,3736,2888,1,0
1,5,53,53,-61,2352,63983,34025,36723,21707,9217,3715,3127,1,0
1,5,50,40,101,207569,161207,9687,17317,23151,9340,5097,4427,1,0
1,5,56,34,98,140409,32586,1385,2656,6447,2414,1887,754,1,0
1,5,47,35,76,166746,36672,4025,5742,17469,6036,757,783,1,0
1,5,50,26,48,144346,131261,11606,37582,4407,19179,3576,1174,1,0
1,5,61,43,71,35615,25984,12009,28543,11798,11314,3659,4583,1,0
1,5,69,51,21,322156,126922,16994,22159,19188,28370,4603,2809,1,0
1,5,74,66,113,36076,12164,8973,22042,24342,8188,5665,3451,1,0
1,5,75,74,137,419956,8415,1675,6341,1893,2084,1230,577,1,0
1,5,74,75,85,100180,3592,2909,2069,543,1185,625,557,1,0
1,5,74,83,66,109883,5536,1131,6580,5900,1908,1815,1593,1,0
1,5,60,66,-25,400300,259324,37518,5401,29341,15362,3051,3313,1,0
1,5,61,63,322,37232,44219,11853,16458,4694,9583,12457,4595,1,0
1,5,50,48,81,649091,72408,13288,2475,9058,4048,3941,1465,1,0
1,5,41,44,55,160792,35468,5835,10167,6159,3078,2485,723,1,0
1,5,35,44,-25,501200,274355,36628,10092,27372,9559,4114,5204,1,0
1,5,27,44,11,168390,139662,54202,23713,10375,16146,6443,5513,1,0
1,5,30,44,105,119130,48773,7456,2159,2922,3605,2285,1186,1,0
1,5,38,40,34,483984,142200,29552,12444,29063,23964,9343,8081,1,0
1,5,53,61,-14,395927,15028,11138,50365,19964,12498,7329,7066,1,0
1,5,60,69,41,91319,18720,18714,28960,10535,9519,3378,5748,1,0
1,5,60,66,68,153264,41374,680,4854,2912,3048,1840,633,1,0
1,5,56,66,10,141660,24648,7299,967,6938,3417,599,1250,1,0
1,5,56,63,-40,222594,23701,26260,9612,5559,8769,6148,2423,1,0
1,5,41,48,33,202691,308210,75007,12616,38969,11270,6431,3425,1,0
1,5,50,67,10,60353,40421,25869,53958,16667,16740,5634,8426,1,0
1,5,53,75,144,19116,23869,14637,11936,19979,7663,7185,3850,1,0
1,5,48,61,5,1003430,105065,10948,14106,4399,10474,10837,6564,1,0
1,5,66,75,50,14780,12228,25152,14152,12898,9689,12082,4661,1,0
1,5,64,61,105,148252,63170,13086,5631,5993,10704,3926,5552,1,0
1,5,67,60,58,53548,41755,15242,18080,36697,14359,3072,2803,1,0
1,5,77,66,22,10973,14479,2080,8536,4875,5170,3273,3513,1,0
1,5,69,48,-11,159145,124712,15679,8623,10150,15091,7246,6403,1,0
1,5,87,51,55,8110,8737,7323,2233,5044,14493,2459,3756,1,0
1,5,78,53,-50,222384,33450,4964,12758,3339,3914,2140,891,1,0
1,5,87,53,38,28782,13268,2292,12530,4053,14298,1947,3983,1,0
1,5,90,61,16,71237,32979,14700,13007,27119,7305,1325,1864,1,0
1,5,81,54,56,88588,19248,4176,4583,27584,9753,4559,4558,1,0
1,5,87,51,82,141768,72502,12955,19467,18012,13452,3054,2093,1,0
1,5,87,51,3,5283,4914,1690,8607,12019,7190,3164,2593,1,0
1,5,87,44,-2,107601,50777,10328,4460,9319,8110,2206,2835,1,0
1,5,70,54,89,265043,70771,31790,13226,14661,8605,3137,1799,1,0
1,5,75,64,1,34058,18214,7503,22246,9155,8238,2430,2415,1,0
1,5,57,64,53,52801,41386,26072,6416,13634,7639,3436,4447,1,0
1,5,60,74,32,23385,23145,4607,14959,14009,6064,9017,2614,1,0
1,5,66,57,20,225410,19371,1552,1054,2873,3113,884,1014,1,0
1,5,66,53,35,3157,17933,1162,18058,13917,7035,4225,2749,1,0
1,5,74,44,19,120203,15605,2281,1619,3221,3697,594,625,1,0
1,5,74,50,48,231710,26859,27221,5639,12101,8373,3140,4105,1,0
1,5,75,56,71,92045,78159,8709,16872,10630,18199,2467,3686,1,0
1,5,77,56,-267,17964,49540,20256,16617,16345,16672,6197,4660,1,0
1,5,61,61,91,502098,178306,58123,11782,24640,9439,6602,6783,1,0
1,6,60,44,-41,638032,135908,1068,14570,12079,16745,11673,5280,1,0
1,6,60,50,-57,899973,222897,107748,15245,30663,22076,2680,4112,1,0
1,6,63,64,76,26930,19517,14121,6961,1935,4601,7926,1559,1,0
1,6,63,56,19,303799,35348,4956,6423,9700,13028,3826,1969,1,0
1,6,57,57,51,478286,346300,26850,19243,22675,26282,5568,3489,1,0
1,6,56,53,53,154942,50687,14420,1331,4790,3810,2580,1537,1,0
1,6,51,44,49,426631,57181,12964,7157,2727,4176,1146,1192,1,0
1,6,34,50,-188,93470,232945,74631,34492,15444,14204,3785,2662,1,0
1,6,35,64,19,440297,88964,44989,13223,13641,10481,16435,4826,1,0
1,6,34,66,129,87012,37482,11189,2203,5975,2241,890,1158,1,0
1,6,27,67,73,217966,44011,13712,7555,7438,2288,854,633,1,0
1,6,23,63,13,80560,49136,7232,5471,8918,1647,878,1129,1,0
1,6,38,57,-1,19673,18991,1164,13589,11973,13385,3380,4348,1,0
1,6,38,60,35,260869,189463,57568,23025,39639,12372,10088,2755,1,0
1,6,37,61,51,165664,71903,25246,7944,2505,2703,1628,328,1,0
1,6,51,63,55,75781,55621,9534,8401,4292,8484,5116,2257,1,0
1,6,27,56,38,338908,64811,11055,3891,9200,2360,847,1277,1,0
1,6,24,54,54,198181,101865,16787,23833,24384,4984,2509,3637,1,0
1,6,35,56,2,111533,67922,4351,39180,9755,7713,3508,1902,1,0
1,6,29,54,77,126576,107464,24090,12480,54818,10678,15019,4249,1,0
1,6,34,66,-33,569425,203075,98893,48788,19616,14499,2383,3450,1,0
1,6,44,66,-51,532557,89463,8835,27934,24878,15645,3426,2845,1,0
1,6,41,57,89,98157,12007,1775,2062,3709,826,370,326,1,0
1,6,43,50,92,1085372,590581,39295,15096,20782,55512,10015,7007,1,0
1,6,54,48,10,170639,22835,1164,21396,6772,7402,1537,484,1,0
1,6,54,56,67,166712,36946,11730,24660,10656,10039,8616,4280,1,0
1,6,67,69,97,17829,11889,20066,6306,8364,7677,4667,2298,1,0
1,6,80,90,27,100526,2789,1856,6705,4979,3646,1259,336,1,0
1,6,78,87,45,1036055,106870,18771,38944,21939,21938,4091,2269,1,0
1,6,77,87,34,9437,25250,18110,8647,17011,5884,2062,2119,1,0
1,6,63,75,84,295685,124093,19909,21762,20885,7610,1878,2908,1,0
1,6,51,75,1,5441,18836,9016,9493,5357,4087,2085,3771,1,0
1,6,37,77,107,411146,306305,133848,16951,23732,10876,2926,2100,1,0
1,6,27,63,59,133592,110575,4921,14947,6025,5715,1656,622,1,0
1,6,23,61,29,499839,168599,8061,36232,52074,5616,4584,3101,1,0
1,6,17,60,37,80014,138831,49888,63743,19417,14450,3490,4687,1,0
1,6,44,53,85,3156,22818,4348,4963,6439,15319,4132,6107,1,0
1,6,47,54,-23,115374,33620,2330,5305,2246,2070,528,371,1,0
1,6,61,61,23,682525,120823,42240,15806,15234,23529,4396,3417,1,0
1,6,66,56,48,406062,148964,16442,51133,22217,21932,5932,3470,1,0
1,6,41,63,123,437993,204697,65988,45596,28265,9196,2727,2317,1,0
1,6,47,70,22,297373,32633,2744,17879,6044,6014,5014,2328,1,0
1,6,60,67,9,7768,5413,1703,3668,8245,5948,4771,8639,1,0
1,6,53,69,101,153113,87665,23625,21865,7154,6290,7172,4974,1,0
1,6,56,75,65,115731,101238,73350,24462,15914,8293,5779,3365,1,0
1,6,50,81,42,3879,25506,23096,29893,14379,3717,3855,4908,1,0
1,6,37,83,56,118908,60650,13410,21486,33133,12966,3993,3444,1,0
1,6,30,83,240,118098,64128,22464,12747,11887,2424,1834,1985,1,0
1,6,43,53,36,420159,136572,1357,2585,16261,23061,10845,8700,1,0
1,6,37,47,90,57559,33468,23237,3204,3507,1303,1034,649,1,0
1,6,30,47,305,81509,96780,41886,5220,29726,11129,5705,2325,1,0
1,6,37,44,-35,525901,22010,4573,3726,2263,1384,918,199,1,0
1,6,34,87,61,28670,6913,8589,21503,2874,4086,2710,3134,1,0
1,6,50,88,38,177913,35954,36429,9321,13000,10843,6137,2444,1,0
1,6,51,88,-142,119986,167703,33179,32161,19308,24246,7266,7126,1,0
1,6,54,91,29,476057,116647,30603,44417,23180,12361,4650,10217,1,0
1,6,51,74,76,340673,56971,14510,8170,7497,5005,1188,672,1,0
1,6,35,60,42,395263,263060,32779,23699,15023,7515,4821,5065,1,0
1,6,34,54,242,820909,267227,45538,11390,27836,24400,10407,3603,1,0
1,6,24,40,11,224991,20670,1858,464,1682,711,400,287,1,0
1,6,27,48,27,10941,18040,19991,12477,25216,4455,2372,5242,1,0
1,6,43,47,75,107898,34121,3335,4233,5220,4986,973,520,1,0
1,6,38,54,38,106552,41294,9767,7633,4552,3063,847,1431,1,0
1,6,56,57,11,249345,54372,8516,1963,4724,14435,7700,2655,1,0
1,6,57,51,43,1135493,78306,21719,16323,13107,12578,5894,1973,1,0
1,6,60,63,151,295121,62283,39539,15418,9890,15341,4305,2415,1,0
1,6,63,66,-41,449253,15158,5612,3912,2311,1906,713,743,1,0
1,6,43,75,65,134397,77722,22624,6233,9411,2860,705,756,1,0
1,6,30,60,123,148700,238956,10991,10288,46261,7356,7749,2577,1,0
1,6,26,57,-25,86446,115823,69828,20715,38049,15353,4963,2219,1,0
1,6,34,66,67,10762,7663,7827,19238,7085,5006,3194,1512,1,0
1,6,35,56,57,206832,317335,21244,13515,29151,11904,3207,3412,1,0
1,6,60,70,16,23279,8145,2067,12229,15087,9652,4457,6114,1,0
1,6,66,74,51,225061,31323,19230,29475,18176,10536,1487,2017,1,0
1,6,74,64,397,280205,48946,33364,26647,25426,32293,4873,3024,1,0
1,6,78,60,22,245169,31299,1126,1398,3604,1999,171,313,1,0
1,6,67,56,8,275207,106252,4421,31859,7085,22019,1933,2899,1,0
1,6,63,60,67,273246,38749,33306,47580,21106,9857,6778,4290,1,0
1,6,48,67,36,108521,59034,89524,9078,7810,8263,3610,2720,1,0
1,6,44,94,52,231946,20819,12243,29103,8988,2699,1851,462,1,0
1,6,53,94,-19,33985,8864,575,4354,6487,4807,2812,1394,1,0
1,6,48,83,23,203423,33006,3349,7100,1975,2226,1136,749,1,0
1,6,51,67,75,251348,150910,43430,6811,27881,16435,8631,3330,1,0
1,6,57,57,-7,366564,21624,11297,1449,4260,2756,1101,1868,1,0
1,6,54,64,12,285709,36089,22822,10362,11698,18144,4457,2157,1,0
1,6,44,66,-154,273926,147935,44736,9834,13393,3334,1866,1883,1,0
1,6,38,63,89,1133215,87200,11205,5777,12632,4330,3052,1110,1,0
1,6,48,67,1,9206,18479,12798,8464,1232,8149,3585,4736,1,0
1,6,38,69,-11,168411,15145,8245,5643,5557,2453,845,597,1,0
1,6,54,74,80,187686,108917,59899,6387,13381,17175,7115,2843,1,0
1,6,51,78,89,105621,42275,11097,2728,1884,1856,293,463,1,0
1,6,38,69,59,266653,105050,36348,5066,33259,7459,2994,4268,1,0
1,6,30,67,-237,128504,112540,44245,23722,17179,7080,3042,1118,1,0
1,6,21,56,108,1981937,240618,29433,14251,24654,10246,5476,5896,1,0
1,6,24,44,11,245147,86722,6053,1670,13416,3843,1587,1521,1,0
1,6,30,53,5,14334,14324,19332,9811,22104,5630,2876,2245,1,0
1,6,47,48,118,87162,40593,7864,9214,4120,9352,9886,5291,1,0
1,6,53,47,-46,162846,91807,6629,7005,6971,8675,5592,1857,1,0
1,6,56,67,-51,1602491,164307,106174,50365,21093,17411,6267,4004,1,0
1,6,57,64,38,21924,34280,6878,20100,8473,8415,5418,6168,1,0
1,6,53,66,-54,712037,86467,7360,40630,29166,14610,4370,5362,1,0
1,6,48,74,-55,1017458,334985,72699,39542,17509,22314,4863,2508,1,0
1,6,56,64,-34,105471,9771,299,3962,3362,1868,1474,938,1,0
1,6,66,66,-53,636387,12661,4633,23888,14588,18402,2732,1482,1,0
1,6,70,74,2,26443,13008,3157,21667,8781,7082,2823,5552,1,0
1,6,70,77,7,490649,62532,9818,20626,10038,4872,9355,2880,1,0
1,6,54,80,39,870574,182910,54975,31798,13017,6246,4392,2787,1,0
1,6,40,84,25,44233,27282,17166,17047,2910,5060,6630,5426,1,0
1,6,26,70,26,1366714,175469,27400,8009,12451,8330,2808,4619,1,0
1,6,20,70,-151,165728,227790,89218,18399,30940,9447,4933,2490,1,0
1,6,43,66,25,52013,23930,8320,4215,12575,9296,5912,1466,1,0
1,6,47,53,76,342058,129085,34543,9329,36866,19482,6914,2864,1,0
1,6,54,57,123,167197,86242,37106,9558,46515,14575,1898,2113,1,0
1,6,63,61,-108,100407,153054,40608,101283,56295,22442,3008,2509,1,0
1,6,53,66,-196,2146748,67728,23070,14206,16483,9252,4538,2615,1,0
1,6,37,74,58,49141,30754,9942,1827,4054,1572,728,1240,1,0
1,6,27,64,42,71507,37889,6692,1589,646,1065,277,422,1,0
1,6,24,61,352,793665,444860,149236,30308,35927,48984,22876,20274,1,0
1,6,23,56,17,583707,73420,16826,8707,9153,4082,8539,3730,1,0
1,6,35,51,-88,110375,85634,5750,15479,10354,14835,11311,5023,1,0
1,6,50,51,-421,793390,169164,19028,37238,24500,25396,24340,7451,1,0
1,6,57,56,3,423299,5915,2631,2927,2876,2083,1073,611,1,0
1,6,66,48,1,97621,29421,1648,2757,4870,3713,1776,1308,1,0
1,6,67,61,120,258820,11949,7978,6257,2234,4038,797,1053,1,0
1,7,44,64,75,244543,18552,12580,23884,8411,9866,9643,7062,1,0
1,7,41,66,45,609696,521997,144346,37947,19206,38795,26409,19061,1,0
1,7,63,74,105,432956,50280,22992,16979,31993,18510,16414,8745,1,0
1,7,69,61,42,13851,22711,11740,9965,26806,14784,6641,3670,1,0
1,7,77,47,118,110828,150159,7157,6944,34830,20592,7004,6007,1,0
1,7,87,56,43,167400,3841,2029,8920,2342,4396,2246,810,1,0
1,7,87,53,107,98291,45254,16940,6287,30334,14194,8733,3832,1,0
