Date,Open,High,Low,Close,Adj Close,Volume
2015-04-13,31.343334,31.343334,31.343334,31.343334,31.343334,0
2015-04-14,31.170000,31.170000,31.170000,31.170000,31.170000,0
2015-04-15,31.553335,31.553335,31.553335,31.553335,31.553335,0
2015-04-16,31.466667,31.466667,31.466667,31.466667,31.466667,0
2015-04-17,30.500000,30.500000,30.500000,30.500000,30.500000,0
2015-04-20,31.410000,31.410000,31.410000,31.410000,31.410000,0
2015-04-21,31.676666,31.676666,31.676666,31.676666,31.676666,0
2015-04-22,32.026669,32.026669,32.026669,32.026669,32.026669,0
2015-04-23,32.259998,32.259998,32.259998,32.259998,32.259998,0
2015-04-24,33.123333,33.123333,33.123333,33.123333,33.123333,0
2015-04-27,32.950001,32.950001,32.950001,32.950001,32.950001,0
2015-04-28,32.810001,32.810001,32.810001,32.810001,32.810001,0
2015-04-29,32.410000,32.410000,32.410000,32.410000,32.410000,0
2015-04-30,31.356667,31.356667,31.356667,31.356667,31.356667,0
2015-05-01,32.243332,32.243332,32.243332,32.243332,32.243332,0
2015-05-04,32.306667,32.306667,32.306667,32.306667,32.306667,0
2015-05-05,31.260000,31.260000,31.260000,31.260000,31.260000,0
2015-05-06,30.833334,30.833334,30.833334,30.833334,30.833334,0
2015-05-07,31.183332,31.183332,31.183332,31.183332,31.183332,0
2015-05-08,31.983334,31.983334,31.983334,31.983334,31.983334,0
2015-05-11,31.700001,31.700001,31.700001,31.700001,31.700001,0
2015-05-12,31.443333,31.443333,31.443333,31.443333,31.443333,0
2015-05-13,31.533333,31.533333,31.533333,31.533333,31.533333,0
2015-05-14,32.493332,32.493332,32.493332,32.493332,32.493332,0
2015-05-15,32.483334,32.483334,32.483334,32.483334,32.483334,0
2015-05-18,32.753334,32.753334,32.753334,32.753334,32.753334,0
2015-05-19,32.660000,32.660000,32.660000,32.660000,32.660000,0
2015-05-20,32.689999,32.689999,32.689999,32.689999,32.689999,0
2015-05-21,33.036667,33.036667,33.036667,33.036667,33.036667,0
2015-05-22,32.993332,32.993332,32.993332,32.993332,32.993332,0
2015-05-26,32.203335,32.203335,32.203335,32.203335,32.203335,0
2015-05-27,33.250000,33.250000,33.250000,33.250000,33.250000,0
2015-05-28,33.096668,33.096668,33.096668,33.096668,33.096668,0
2015-05-29,32.696667,32.696667,32.696667,32.696667,32.696667,0
2015-06-01,32.899998,32.899998,32.899998,32.899998,32.899998,0
2015-06-02,32.706665,32.706665,32.706665,32.706665,32.706665,0
2015-06-03,32.873333,32.873333,32.873333,32.873333,32.873333,0
2015-06-04,32.389999,32.389999,32.389999,32.389999,32.389999,0
2015-06-05,32.240002,32.240002,32.240002,32.240002,32.240002,0
2015-06-08,31.580000,31.580000,31.580000,31.580000,31.580000,0
2015-06-09,31.506666,31.506666,31.506666,31.506666,31.506666,0
2015-06-10,32.343334,32.343334,32.343334,32.343334,32.343334,0
2015-06-11,32.403332,32.403332,32.403332,32.403332,32.403332,0
2015-06-12,31.896667,31.896667,31.896667,31.896667,31.896667,0
2015-06-15,31.586666,31.586666,31.586666,31.586666,31.586666,0
2015-06-16,31.916666,31.916666,31.916666,31.916666,31.916666,0
2015-06-17,32.099998,32.099998,32.099998,32.099998,32.099998,0
2015-06-18,33.009998,33.009998,33.009998,33.009998,33.009998,0
2015-06-19,32.720001,32.720001,32.720001,32.720001,32.720001,0
2015-06-22,33.173332,33.173332,33.173332,33.173332,33.173332,0
2015-06-23,33.236668,33.236668,33.236668,33.236668,33.236668,0
2015-06-24,32.883335,32.883335,32.883335,32.883335,32.883335,0
2015-06-25,32.733334,32.733334,32.733334,32.733334,32.733334,0
2015-06-26,32.303333,32.303333,32.303333,32.303333,32.303333,0
2015-06-29,30.793333,30.793333,30.793333,30.793333,30.793333,0
2015-06-30,31.023333,31.023333,31.023333,31.023333,31.023333,0
2015-07-01,31.496666,31.496666,31.496666,31.496666,31.496666,0
2015-07-02,31.540001,31.540001,31.540001,31.540001,31.540001,0
2015-07-06,31.346666,31.346666,31.346666,31.346666,31.346666,0
2015-07-07,31.493334,31.493334,31.493334,31.493334,31.493334,0
2015-07-08,30.389999,30.389999,30.389999,30.389999,30.389999,0
2015-07-09,30.379999,30.379999,30.379999,30.379999,30.379999,0
2015-07-10,31.323334,31.323334,31.323334,31.323334,31.323334,0
2015-07-13,32.383335,32.383335,32.383335,32.383335,32.383335,0
2015-07-14,32.803333,32.803333,32.803333,32.803333,32.803333,0
2015-07-15,32.873333,32.873333,32.873333,32.873333,32.873333,0
2015-07-16,33.823334,33.823334,33.823334,33.823334,33.823334,0
2015-07-17,34.810001,34.810001,34.810001,34.810001,34.810001,0
2015-07-20,35.076668,35.076668,35.076668,35.076668,35.076668,0
2015-07-21,35.003334,35.003334,35.003334,35.003334,35.003334,0
2015-07-22,34.230000,34.230000,34.230000,34.230000,34.230000,0
2015-07-23,33.943333,33.943333,33.943333,33.943333,33.943333,0
2015-07-24,33.273335,33.273335,33.273335,33.273335,33.273335,0
2015-07-27,32.713333,32.713333,32.713333,32.713333,32.713333,0
2015-07-28,33.296665,33.296665,33.296665,33.296665,33.296665,0
2015-07-29,33.593334,33.593334,33.593334,33.593334,33.593334,0
2015-07-30,33.860001,33.860001,33.860001,33.860001,33.860001,0
2015-07-31,33.733334,33.733334,33.733334,33.733334,33.733334,0
2015-08-03,33.580002,33.580002,33.580002,33.580002,33.580002,0
2015-08-04,33.410000,33.410000,33.410000,33.410000,33.410000,0
2015-08-05,33.926666,33.926666,33.926666,33.926666,33.926666,0
2015-08-06,32.866665,32.866665,32.866665,32.866665,32.866665,0
2015-08-07,32.753334,32.753334,32.753334,32.753334,32.753334,0
2015-08-10,33.506668,33.506668,33.506668,33.506668,33.506668,0
2015-08-11,32.643333,32.643333,32.643333,32.643333,32.643333,0
2015-08-12,32.853333,32.853333,32.853333,32.853333,32.853333,0
2015-08-13,32.733334,32.733334,32.733334,32.733334,32.733334,0
2015-08-14,32.883335,32.883335,32.883335,32.883335,32.883335,0
2015-08-17,33.406666,33.406666,33.406666,33.406666,33.406666,0
2015-08-18,33.076668,33.076668,33.076668,33.076668,33.076668,0
2015-08-19,32.626667,32.626667,32.626667,32.626667,32.626667,0
2015-08-20,30.806667,30.806667,30.806667,30.806667,30.806667,0
2015-08-21,28.153334,28.153334,28.153334,28.153334,28.153334,0
2015-08-24,26.010000,26.010000,26.010000,26.010000,26.010000,0
2015-08-25,25.750000,25.750000,25.750000,25.750000,25.750000,0
2015-08-26,28.350000,28.350000,28.350000,28.350000,28.350000,0
2015-08-27,29.773333,29.773333,29.773333,29.773333,29.773333,0
2015-08-28,29.813334,29.813334,29.813334,29.813334,29.813334,0
2015-08-31,29.070000,29.070000,29.070000,29.070000,29.070000,0
2015-09-01,27.270000,27.270000,27.270000,27.270000,27.270000,0
2015-09-02,28.770000,28.770000,28.770000,28.770000,28.770000,0
2015-09-03,28.476667,28.476667,28.476667,28.476667,28.476667,0
2015-09-04,27.803333,27.803333,27.803333,27.803333,27.803333,0
2015-09-08,29.366667,29.366667,29.366667,29.366667,29.366667,0
2015-09-09,28.693333,28.693333,28.693333,28.693333,28.693333,0
2015-09-10,29.280001,29.280001,29.280001,29.280001,29.280001,0
2015-09-11,29.633333,29.633333,29.633333,29.633333,29.633333,0
2015-09-14,29.440001,29.440001,29.440001,29.440001,29.440001,0
2015-09-15,30.139999,30.139999,30.139999,30.139999,30.139999,0
2015-09-16,30.469999,30.469999,30.469999,30.469999,30.469999,0
2015-09-17,30.486666,30.486666,30.486666,30.486666,30.486666,0
2015-09-18,29.629999,29.629999,29.629999,29.629999,29.629999,0
2015-09-21,29.799999,29.799999,29.799999,29.799999,29.799999,0
2015-09-22,28.933332,28.933332,28.933332,28.933332,28.933332,0
2015-09-23,28.936666,28.936666,28.936666,28.936666,28.936666,0
2015-09-24,28.756666,28.756666,28.756666,28.756666,28.756666,0
2015-09-25,28.263334,28.263334,28.263334,28.263334,28.263334,0
2015-09-28,26.639999,26.639999,26.639999,26.639999,26.639999,0
2015-09-29,26.373333,26.373333,26.373333,26.373333,26.373333,0
2015-09-30,27.620001,27.620001,27.620001,27.620001,27.620001,0
2015-10-01,27.809999,27.809999,27.809999,27.809999,27.809999,0
2015-10-02,28.796667,28.796667,28.796667,28.796667,28.796667,0
2015-10-05,29.650000,29.650000,29.650000,29.650000,29.650000,0
2015-10-06,29.326666,29.326666,29.326666,29.326666,29.326666,0
2015-10-07,29.690001,29.690001,29.690001,29.690001,29.690001,0
2015-10-08,29.916666,29.916666,29.916666,29.916666,29.916666,0
2015-10-09,30.186666,30.186666,30.186666,30.186666,30.186666,0
2015-10-12,30.350000,30.350000,30.350000,30.350000,30.350000,0
2015-10-13,29.943333,29.943333,29.943333,29.943333,29.943333,0
2015-10-14,29.853333,29.853333,29.853333,29.853333,29.853333,0
2015-10-15,30.830000,30.830000,30.830000,30.830000,30.830000,0
2015-10-16,31.110001,31.110001,31.110001,31.110001,31.110001,0
2015-10-19,31.440001,31.440001,31.440001,31.440001,31.440001,0
2015-10-20,31.106667,31.106667,31.106667,31.106667,31.106667,0
2015-10-21,30.750000,30.750000,30.750000,30.750000,30.750000,0
2015-10-22,31.993334,31.993334,31.993334,31.993334,31.993334,0
2015-10-23,33.733334,33.733334,33.733334,33.733334,33.733334,0
2015-10-26,33.806667,33.806667,33.806667,33.806667,33.806667,0
2015-10-27,33.933334,33.933334,33.933334,33.933334,33.933334,0
2015-10-28,34.503334,34.503334,34.503334,34.503334,34.503334,0
2015-10-29,34.389999,34.389999,34.389999,34.389999,34.389999,0
2015-10-30,34.070000,34.070000,34.070000,34.070000,34.070000,0
2015-11-02,34.863335,34.863335,34.863335,34.863335,34.863335,0
2015-11-03,35.090000,35.090000,35.090000,35.090000,35.090000,0
2015-11-04,35.086666,35.086666,35.086666,35.086666,35.086666,0
2015-11-05,34.903332,34.903332,34.903332,34.903332,34.903332,0
2015-11-06,34.959999,34.959999,34.959999,34.959999,34.959999,0
2015-11-09,34.200001,34.200001,34.200001,34.200001,34.200001,0
2015-11-10,34.003334,34.003334,34.003334,34.003334,34.003334,0
2015-11-11,33.926666,33.926666,33.926666,33.926666,33.926666,0
2015-11-12,33.250000,33.250000,33.250000,33.250000,33.250000,0
2015-11-13,31.980000,31.980000,31.980000,31.980000,31.980000,0
2015-11-16,32.876667,32.876667,32.876667,32.876667,32.876667,0
2015-11-17,32.919998,32.919998,32.919998,32.919998,32.919998,0
2015-11-18,34.180000,34.180000,34.180000,34.180000,34.180000,0
2015-11-19,34.213333,34.213333,34.213333,34.213333,34.213333,0
2015-11-20,34.669998,34.669998,34.669998,34.669998,34.669998,0
2015-11-23,34.486668,34.486668,34.486668,34.486668,34.486668,0
2015-11-24,34.413334,34.413334,34.413334,34.413334,34.413334,0
2015-11-25,34.463333,34.463333,34.463333,34.463333,34.463333,0
2015-11-27,34.573334,34.573334,34.573334,34.573334,34.573334,0
2015-11-30,34.349998,34.349998,34.349998,34.349998,34.349998,0
2015-12-01,35.083332,35.083332,35.083332,35.083332,35.083332,0
2015-12-02,34.643333,34.643333,34.643333,34.643333,34.643333,0
2015-12-03,33.466667,33.466667,33.466667,33.466667,33.466667,0
2015-12-04,35.040001,35.040001,35.040001,35.040001,35.040001,0
2015-12-07,34.706665,34.706665,34.706665,34.706665,34.706665,0
2015-12-08,34.720001,34.720001,34.720001,34.720001,34.720001,0
2015-12-09,33.650002,33.650002,33.650002,33.650002,33.650002,0
2015-12-10,33.950001,33.950001,33.950001,33.950001,33.950001,0
2015-12-11,32.400002,32.400002,32.400002,32.400002,32.400002,0
2015-12-14,32.873333,32.873333,32.873333,32.873333,32.873333,0
2015-12-15,33.263332,33.263332,33.263332,33.263332,33.263332,0
2015-12-16,34.240002,34.240002,34.240002,34.240002,34.240002,0
2015-12-17,33.253334,33.253334,33.253334,33.253334,33.253334,0
2015-12-18,32.023335,32.023335,32.023335,32.023335,32.023335,0
2015-12-21,32.689999,32.689999,32.689999,32.689999,32.689999,0
2015-12-22,33.103333,33.103333,33.103333,33.103333,33.103333,0
2015-12-23,33.610001,33.610001,33.610001,33.610001,33.610001,0
2015-12-24,33.586666,33.586666,33.586666,33.586666,33.586666,0
2015-12-28,33.549999,33.549999,33.549999,33.549999,33.549999,0
2015-12-29,34.576668,34.576668,34.576668,34.576668,34.576668,0
2015-12-30,33.986668,33.986668,33.986668,33.986668,33.986668,0
2015-12-31,33.126667,33.126667,33.126667,33.126667,33.126667,0
2016-01-04,31.750000,31.750000,31.750000,31.750000,31.750000,0
2016-01-05,31.573334,31.573334,31.573334,31.573334,31.573334,0
2016-01-06,30.996666,30.996666,30.996666,30.996666,30.996666,0
2016-01-07,29.059999,29.059999,29.059999,29.059999,29.059999,0
2016-01-08,28.583334,28.583334,28.583334,28.583334,28.583334,0
2016-01-11,28.753334,28.753334,28.753334,28.753334,28.753334,0
2016-01-12,29.420000,29.420000,29.420000,29.420000,29.420000,0
2016-01-13,27.366667,27.366667,27.366667,27.366667,27.366667,0
2016-01-14,28.533333,28.533333,28.533333,28.533333,28.533333,0
2016-01-15,26.763334,26.763334,26.763334,26.763334,26.763334,0
2016-01-19,26.846666,26.846666,26.846666,26.846666,26.846666,0
2016-01-20,26.700001,26.700001,26.700001,26.700001,26.700001,0
2016-01-21,26.766666,26.766666,26.766666,26.766666,26.766666,0
2016-01-22,28.296667,28.296667,28.296667,28.296667,28.296667,0
2016-01-25,27.453333,27.453333,27.453333,27.453333,27.453333,0
2016-01-26,27.940001,27.940001,27.940001,27.940001,27.940001,0
2016-01-27,26.549999,26.549999,26.549999,26.549999,26.549999,0
2016-01-28,27.290001,27.290001,27.290001,27.290001,27.290001,0
2016-01-29,28.473333,28.473333,28.473333,28.473333,28.473333,0
2016-02-01,28.580000,28.580000,28.580000,28.580000,28.580000,0
2016-02-02,27.340000,27.340000,27.340000,27.340000,27.340000,0
2016-02-03,27.073334,27.073334,27.073334,27.073334,27.073334,0
2016-02-04,27.056667,27.056667,27.056667,27.056667,27.056667,0
2016-02-05,25.190001,25.190001,25.190001,25.190001,25.190001,0
2016-02-08,24.396667,24.396667,24.396667,24.396667,24.396667,0
2016-02-09,24.240000,24.240000,24.240000,24.240000,24.240000,0
2016-02-10,24.453333,24.453333,24.453333,24.453333,24.453333,0
2016-02-11,24.403334,24.403334,24.403334,24.403334,24.403334,0
2016-02-12,25.116667,25.116667,25.116667,25.116667,25.116667,0
2016-02-16,26.216667,26.216667,26.216667,26.216667,26.216667,0
2016-02-17,27.423334,27.423334,27.423334,27.423334,27.423334,0
2016-02-18,26.799999,26.799999,26.799999,26.799999,26.799999,0
2016-02-19,26.959999,26.959999,26.959999,26.959999,26.959999,0
2016-02-22,27.826666,27.826666,27.826666,27.826666,27.826666,0
2016-02-23,26.920000,26.920000,26.920000,26.920000,26.920000,0
2016-02-24,27.416666,27.416666,27.416666,27.416666,27.416666,0
2016-02-25,27.946667,27.946667,27.946667,27.946667,27.946667,0
2016-02-26,27.873333,27.873333,27.873333,27.873333,27.873333,0
2016-02-29,27.413334,27.413334,27.413334,27.413334,27.413334,0
2016-03-01,29.150000,29.150000,29.150000,29.150000,29.150000,0
2016-03-02,29.160000,29.160000,29.160000,29.160000,29.160000,0
2016-03-03,29.046667,29.046667,29.046667,29.046667,29.046667,0
2016-03-04,29.083334,29.083334,29.083334,29.083334,29.083334,0
2016-03-07,28.733334,28.733334,28.733334,28.733334,28.733334,0
2016-03-08,28.233334,28.233334,28.233334,28.233334,28.233334,0
2016-03-09,28.600000,28.600000,28.600000,28.600000,28.600000,0
2016-03-10,28.516666,28.516666,28.516666,28.516666,28.516666,0
2016-03-11,29.510000,29.510000,29.510000,29.510000,29.510000,0
2016-03-14,29.590000,29.590000,29.590000,29.590000,29.590000,0
2016-03-15,29.580000,29.580000,29.580000,29.580000,29.580000,0
2016-03-16,30.093334,30.093334,30.093334,30.093334,30.093334,0
2016-03-17,30.040001,30.040001,30.040001,30.040001,30.040001,0
2016-03-18,30.173334,30.173334,30.173334,30.173334,30.173334,0
2016-03-21,30.389999,30.389999,30.389999,30.389999,30.389999,0
2016-03-22,30.546667,30.546667,30.546667,30.546667,30.546667,0
2016-03-23,30.056667,30.056667,30.056667,30.056667,30.056667,0
2016-03-24,30.086666,30.086666,30.086666,30.086666,30.086666,0
2016-03-28,29.986666,29.986666,29.986666,29.986666,29.986666,0
2016-03-29,30.936666,30.936666,30.936666,30.936666,30.936666,0
2016-03-30,31.253334,31.253334,31.253334,31.253334,31.253334,0
2016-03-31,31.153334,31.153334,31.153334,31.153334,31.153334,0
2016-04-01,31.820000,31.820000,31.820000,31.820000,31.820000,0
2016-04-04,31.556667,31.556667,31.556667,31.556667,31.556667,0
2016-04-05,30.976667,30.976667,30.976667,30.976667,30.976667,0
2016-04-06,31.986666,31.986666,31.986666,31.986666,31.986666,0
2016-04-07,31.030001,31.030001,31.030001,31.030001,31.030001,0
2016-04-08,31.013334,31.013334,31.013334,31.013334,31.013334,0
2016-04-11,30.783333,30.783333,30.783333,30.783333,30.783333,0
2016-04-12,31.299999,31.299999,31.299999,31.299999,31.299999,0
2016-04-13,32.110001,32.110001,32.110001,32.110001,32.110001,0
2016-04-14,32.106667,32.106667,32.106667,32.106667,32.106667,0
2016-04-15,31.943333,31.943333,31.943333,31.943333,31.943333,0
2016-04-18,31.943333,31.943333,31.943333,31.943333,31.943333,0
2016-04-19,31.860001,31.860001,31.860001,31.860001,31.860001,0
2016-04-20,31.903334,31.903334,31.903334,31.903334,31.903334,0
2016-04-21,31.910000,31.910000,31.910000,31.910000,31.910000,0
2016-04-22,30.966667,30.966667,30.966667,30.966667,30.966667,0
2016-04-25,30.959999,30.959999,30.959999,30.959999,30.959999,0
2016-04-26,30.663334,30.663334,30.663334,30.663334,30.663334,0
2016-04-27,30.166666,30.166666,30.166666,30.166666,30.166666,0
2016-04-28,29.443333,29.443333,29.443333,29.443333,29.443333,0
2016-04-29,29.133333,29.133333,29.133333,29.133333,29.133333,0
2016-05-02,29.670000,29.670000,29.670000,29.670000,29.670000,0
2016-05-03,29.123333,29.123333,29.123333,29.123333,29.123333,0
2016-05-04,28.743334,28.743334,28.743334,28.743334,28.743334,0
2016-05-05,28.740000,28.740000,28.740000,28.740000,28.740000,0
2016-05-06,29.023333,29.023333,29.023333,29.023333,29.023333,0
2016-05-09,29.170000,29.170000,29.170000,29.170000,29.170000,0
2016-05-10,29.980000,29.980000,29.980000,29.980000,29.980000,0
2016-05-11,29.426666,29.426666,29.426666,29.426666,29.426666,0
2016-05-12,29.173334,29.173334,29.173334,29.173334,29.173334,0
2016-05-13,28.959999,28.959999,28.959999,28.959999,28.959999,0
2016-05-16,29.680000,29.680000,29.680000,29.680000,29.680000,0
2016-05-17,28.930000,28.930000,28.930000,28.930000,28.930000,0
2016-05-18,29.136667,29.136667,29.136667,29.136667,29.136667,0
2016-05-19,28.833334,28.833334,28.833334,28.833334,28.833334,0
2016-05-20,29.459999,29.459999,29.459999,29.459999,29.459999,0
2016-05-23,29.356667,29.356667,29.356667,29.356667,29.356667,0
2016-05-24,30.556667,30.556667,30.556667,30.556667,30.556667,0
2016-05-25,31.003334,31.003334,31.003334,31.003334,31.003334,0
2016-05-26,31.166666,31.166666,31.166666,31.166666,31.166666,0
2016-05-27,31.510000,31.510000,31.510000,31.510000,31.510000,0
2016-05-31,31.653334,31.653334,31.653334,31.653334,31.653334,0
2016-06-01,31.613333,31.613333,31.613333,31.613333,31.613333,0
2016-06-02,31.760000,31.760000,31.760000,31.760000,31.760000,0
2016-06-03,31.459999,31.459999,31.459999,31.459999,31.459999,0
2016-06-06,31.656666,31.656666,31.656666,31.656666,31.656666,0
2016-06-07,31.503334,31.503334,31.503334,31.503334,31.503334,0
2016-06-08,31.613333,31.613333,31.613333,31.613333,31.613333,0
2016-06-09,31.503334,31.503334,31.503334,31.503334,31.503334,0
2016-06-10,30.780001,30.780001,30.780001,30.780001,30.780001,0
2016-06-13,30.253334,30.253334,30.253334,30.253334,30.253334,0
2016-06-14,30.276667,30.276667,30.276667,30.276667,30.276667,0
2016-06-15,30.076666,30.076666,30.076666,30.076666,30.076666,0
2016-06-16,30.266666,30.266666,30.266666,30.266666,30.266666,0
2016-06-17,29.573334,29.573334,29.573334,29.573334,29.573334,0
2016-06-20,29.926666,29.926666,29.926666,29.926666,29.926666,0
2016-06-21,30.103333,30.103333,30.103333,30.103333,30.103333,0
2016-06-22,29.976667,29.976667,29.976667,29.976667,29.976667,0
2016-06-23,30.826666,30.826666,30.826666,30.826666,30.826666,0
2016-06-24,28.309999,28.309999,28.309999,28.309999,28.309999,0
2016-06-27,27.190001,27.190001,27.190001,27.190001,27.190001,0
2016-06-28,28.356667,28.356667,28.356667,28.356667,28.356667,0
2016-06-29,29.343334,29.343334,29.343334,29.343334,29.343334,0
2016-06-30,30.049999,30.049999,30.049999,30.049999,30.049999,0
2016-07-01,30.326666,30.326666,30.326666,30.326666,30.326666,0
2016-07-05,29.963333,29.963333,29.963333,29.963333,29.963333,0
2016-07-06,30.433332,30.433332,30.433332,30.433332,30.433332,0
2016-07-07,30.626667,30.626667,30.626667,30.626667,30.626667,0
2016-07-08,31.573334,31.573334,31.573334,31.573334,31.573334,0
2016-07-11,31.936666,31.936666,31.936666,31.936666,31.936666,0
2016-07-12,32.256668,32.256668,32.256668,32.256668,32.256668,0
2016-07-13,32.090000,32.090000,32.090000,32.090000,32.090000,0
2016-07-14,32.523335,32.523335,32.523335,32.523335,32.523335,0
2016-07-15,32.423332,32.423332,32.423332,32.423332,32.423332,0
2016-07-18,32.840000,32.840000,32.840000,32.840000,32.840000,0
2016-07-19,32.606667,32.606667,32.606667,32.606667,32.606667,0
2016-07-20,33.366665,33.366665,33.366665,33.366665,33.366665,0
2016-07-21,33.216667,33.216667,33.216667,33.216667,33.216667,0
2016-07-22,33.486668,33.486668,33.486668,33.486668,33.486668,0
2016-07-25,33.483334,33.483334,33.483334,33.483334,33.483334,0
2016-07-26,33.566666,33.566666,33.566666,33.566666,33.566666,0
2016-07-27,34.013332,34.013332,34.013332,34.013332,34.013332,0
2016-07-28,34.276669,34.276669,34.276669,34.276669,34.276669,0
2016-07-29,34.406666,34.406666,34.406666,34.406666,34.406666,0
2016-08-01,34.773335,34.773335,34.773335,34.773335,34.773335,0
2016-08-02,34.240002,34.240002,34.240002,34.240002,34.240002,0
2016-08-03,34.470001,34.470001,34.470001,34.470001,34.470001,0
2016-08-04,34.650002,34.650002,34.650002,34.650002,34.650002,0
2016-08-05,35.333332,35.333332,35.333332,35.333332,35.333332,0
2016-08-08,35.236668,35.236668,35.236668,35.236668,35.236668,0
2016-08-09,35.400002,35.400002,35.400002,35.400002,35.400002,0
2016-08-10,35.216667,35.216667,35.216667,35.216667,35.216667,0
2016-08-11,35.509998,35.509998,35.509998,35.509998,35.509998,0
2016-08-12,35.563332,35.563332,35.563332,35.563332,35.563332,0
2016-08-15,35.860001,35.860001,35.860001,35.860001,35.860001,0
2016-08-16,35.456665,35.456665,35.456665,35.456665,35.456665,0
2016-08-17,35.580002,35.580002,35.580002,35.580002,35.580002,0
2016-08-18,35.619999,35.619999,35.619999,35.619999,35.619999,0
2016-08-19,35.583332,35.583332,35.583332,35.583332,35.583332,0
2016-08-22,35.619999,35.619999,35.619999,35.619999,35.619999,0
2016-08-23,35.756668,35.756668,35.756668,35.756668,35.756668,0
2016-08-24,35.259998,35.259998,35.259998,35.259998,35.259998,0
2016-08-25,35.139999,35.139999,35.139999,35.139999,35.139999,0
2016-08-26,35.253334,35.253334,35.253334,35.253334,35.253334,0
2016-08-29,35.360001,35.360001,35.360001,35.360001,35.360001,0
2016-08-30,35.133335,35.133335,35.133335,35.133335,35.133335,0
2016-08-31,35.060001,35.060001,35.060001,35.060001,35.060001,0
2016-09-01,35.243332,35.243332,35.243332,35.243332,35.243332,0
2016-09-02,35.459999,35.459999,35.459999,35.459999,35.459999,0
2016-09-06,35.903332,35.903332,35.903332,35.903332,35.903332,0
2016-09-07,35.939999,35.939999,35.939999,35.939999,35.939999,0
2016-09-08,35.939999,35.939999,35.939999,35.939999,35.939999,0
2016-09-09,33.713333,33.713333,33.713333,33.713333,33.713333,0
2016-09-12,34.910000,34.910000,34.910000,34.910000,34.910000,0
2016-09-13,34.290001,34.290001,34.290001,34.290001,34.290001,0
2016-09-14,34.626667,34.626667,34.626667,34.626667,34.626667,0
2016-09-15,35.703335,35.703335,35.703335,35.703335,35.703335,0
2016-09-16,35.669998,35.669998,35.669998,35.669998,35.669998,0
2016-09-19,35.343334,35.343334,35.343334,35.343334,35.343334,0
2016-09-20,35.473331,35.473331,35.473331,35.473331,35.473331,0
2016-09-21,36.183334,36.183334,36.183334,36.183334,36.183334,0
2016-09-22,36.746666,36.746666,36.746666,36.746666,36.746666,0
2016-09-23,36.259998,36.259998,36.259998,36.259998,36.259998,0
2016-09-26,35.633335,35.633335,35.633335,35.633335,35.633335,0
2016-09-27,36.356667,36.356667,36.356667,36.356667,36.356667,0
2016-09-28,36.483334,36.483334,36.483334,36.483334,36.483334,0
2016-09-29,35.933334,35.933334,35.933334,35.933334,35.933334,0
2016-09-30,36.483334,36.483334,36.483334,36.483334,36.483334,0
2016-10-03,36.366665,36.366665,36.366665,36.366665,36.366665,0
2016-10-04,36.256668,36.256668,36.256668,36.256668,36.256668,0
2016-10-05,36.523335,36.523335,36.523335,36.523335,36.523335,0
2016-10-06,36.470001,36.470001,36.470001,36.470001,36.470001,0
2016-10-07,36.320000,36.320000,36.320000,36.320000,36.320000,0
2016-10-10,36.756668,36.756668,36.756668,36.756668,36.756668,0
2016-10-11,36.756668,36.756668,36.756668,36.756668,36.756668,0
2016-10-12,35.636665,35.636665,35.636665,35.636665,35.636665,0
2016-10-13,35.386665,35.386665,35.386665,35.386665,35.386665,0
2016-10-14,35.466667,35.466667,35.466667,35.466667,35.466667,0
2016-10-17,35.273335,35.273335,35.273335,35.273335,35.273335,0
2016-10-18,35.903332,35.903332,35.903332,35.903332,35.903332,0
2016-10-19,35.863335,35.863335,35.863335,35.863335,35.863335,0
2016-10-20,35.796665,35.796665,35.796665,35.796665,35.796665,0
2016-10-21,36.073334,36.073334,36.073334,36.073334,36.073334,0
2016-10-24,36.933334,36.933334,36.933334,36.933334,36.933334,0
2016-10-25,36.660000,36.660000,36.660000,36.660000,36.660000,0
2016-10-26,36.186668,36.186668,36.186668,36.186668,36.186668,0
2016-10-27,35.833332,35.833332,35.833332,35.833332,35.833332,0
2016-10-28,35.373333,35.373333,35.373333,35.373333,35.373333,0
2016-10-31,35.303333,35.303333,35.303333,35.303333,35.303333,0
2016-11-01,34.786667,34.786667,34.786667,34.786667,34.786667,0
2016-11-02,34.209999,34.209999,34.209999,34.209999,34.209999,0
2016-11-03,33.563332,33.563332,33.563332,33.563332,33.563332,0
2016-11-04,33.303333,33.303333,33.303333,33.303333,33.303333,0
2016-11-07,34.906666,34.906666,34.906666,34.906666,34.906666,0
2016-11-08,35.360001,35.360001,35.360001,35.360001,35.360001,0
2016-11-09,35.660000,35.660000,35.660000,35.660000,35.660000,0
2016-11-10,34.503334,34.503334,34.503334,34.503334,34.503334,0
2016-11-11,34.563332,34.563332,34.563332,34.563332,34.563332,0
2016-11-14,33.843334,33.843334,33.843334,33.843334,33.843334,0
2016-11-15,34.790001,34.790001,34.790001,34.790001,34.790001,0
2016-11-16,35.196667,35.196667,35.196667,35.196667,35.196667,0
2016-11-17,35.700001,35.700001,35.700001,35.700001,35.700001,0
2016-11-18,35.426666,35.426666,35.426666,35.426666,35.426666,0
2016-11-21,36.169998,36.169998,36.169998,36.169998,36.169998,0
2016-11-22,36.389999,36.389999,36.389999,36.389999,36.389999,0
2016-11-23,36.090000,36.090000,36.090000,36.090000,36.090000,0
